x1, y1, z1, x2, y2, z2, Metrology_Out
0, 0.006, 0, 0.014, 0.006, 0, 0.000123748880159786
0, 0.006, 0.001, 0.014, 0.006, 0.001, 0.00769121991623914
0, 0.006, 0.002, 0.014, 0.006, 0.002, 0.00749999992666339
0, 0.006, 0.003, 0.014, 0.006, 0.003, 0.00749999992666339
0, 0.006, 0.004, 0.014, 0.006, 0.004, 0.00736888237542664
0, 0.006, 0.005, 0.014, 0.006, 0.005, 0.00733078573628519
0, 0.006, 0.006, 0.014, 0.006, 0.006, 0.00731154763701747
0, 0.006, 0.007, 0.014, 0.006, 0.007, 0.0073097645134225
0, 0.006, 0.008, 0.014, 0.006, 0.008, 0.00735104647243332
0, 0.006, 0.009000000000000001, 0.014, 0.006, 0.009000000000000001, 0.00757971431055895
0, 0.006, 0.010000000000000002, 0.014, 0.006, 0.010000000000000002, 0.000100226255271302
0, 0.006, 0.011000000000000003, 0.014, 0.006, 0.011000000000000003, 0
0, 0.006, 0.012000000000000004, 0.014, 0.006, 0.012000000000000004, 0
0, 0.006, 0.013000000000000005, 0.014, 0.006, 0.013000000000000005, 0
0, 0.006, 0.014000000000000005, 0.014, 0.006, 0.014000000000000005, 0
0, 0.006, 0.015000000000000006, 0.014, 0.006, 0.015000000000000006, 3.59031398063928e-05
0, 0.006, 0.016000000000000007, 0.014, 0.006, 0.016000000000000007, 0.0075050840202738
0, 0.006, 0.017000000000000008, 0.014, 0.006, 0.017000000000000008, 0.00729771460013396
0, 0.006, 0.01800000000000001, 0.014, 0.006, 0.01800000000000001, 0.00728416047722248
0, 0.006, 0.01900000000000001, 0.014, 0.006, 0.01900000000000001, 0.00719999992959686
0, 0.006, 0.02000000000000001, 0.014, 0.006, 0.02000000000000001, 0.00726251906505674
0, 0.006, 0.02100000000000001, 0.014, 0.006, 0.02100000000000001, 0.00732120814913195
0, 0.006, 0.022000000000000013, 0.014, 0.006, 0.022000000000000013, 0.00740256546649934
0, 0.006, 0.023000000000000013, 0.014, 0.006, 0.023000000000000013, 0.00749999992666339
0, 0.006, 0.024000000000000014, 0.014, 0.006, 0.024000000000000014, 0.00761049348124798
0, 0.006, 0.025000000000000015, 0.014, 0.006, 0.025000000000000015, 6.62952409162642e-05
0, 0.006, 0.026000000000000016, 0.014, 0.006, 0.026000000000000016, 0
0, 0.006, 0.027000000000000017, 0.014, 0.006, 0.027000000000000017, 0
0, 0.006, 0.028000000000000018, 0.014, 0.006, 0.028000000000000018, 0
0, 0.006, 0.02900000000000002, 0.014, 0.006, 0.02900000000000002, 0
0, 0.006, 0.03000000000000002, 0.014, 0.006, 0.03000000000000002, 5.25743767496029e-05
0, 0.006, 0.03100000000000002, 0.014, 0.006, 0.03100000000000002, 0.00720120143321584
0, 0.006, 0.03200000000000002, 0.014, 0.006, 0.03200000000000002, 0.0069945100785817
0, 0.006, 0.03300000000000002, 0.014, 0.006, 0.03300000000000002, 0.00694348117327174
0, 0.006, 0.03400000000000002, 0.014, 0.006, 0.03400000000000002, 0.00689999993253032
0, 0.006, 0.035000000000000024, 0.014, 0.006, 0.035000000000000024, 0.0069485553851772
0, 0.006, 0.036000000000000025, 0.014, 0.006, 0.036000000000000025, 0.00696230908678917
0, 0.006, 0.037000000000000026, 0.014, 0.006, 0.037000000000000026, 0.00704790483974115
0, 0.006, 0.03800000000000003, 0.014, 0.006, 0.03800000000000003, 0.00719999992959686
0, 0.006, 0.03900000000000003, 0.014, 0.006, 0.03900000000000003, 0.00732185962193251
0, 0.007, 0, 0.014, 0.007, 0, 0.00778223329507872
0, 0.007, 0.001, 0.014, 0.007, 0.001, 0.00751295790851057
0, 0.007, 0.002, 0.014, 0.007, 0.002, 0.00719999992959686
0, 0.007, 0.003, 0.014, 0.007, 0.003, 0.00734181190404694
0, 0.007, 0.004, 0.014, 0.007, 0.004, 0.00719999992959686
0, 0.007, 0.005, 0.014, 0.007, 0.005, 0.0072735828552699
0, 0.007, 0.006, 0.014, 0.007, 0.006, 0.00719999992959686
0, 0.007, 0.007, 0.014, 0.007, 0.007, 0.00719078911664142
0, 0.007, 0.008, 0.014, 0.007, 0.008, 0.00719999992959686
0, 0.007, 0.009000000000000001, 0.014, 0.007, 0.009000000000000001, 0.00740853468684082
0, 0.007, 0.010000000000000002, 0.014, 0.007, 0.010000000000000002, 0.00747710353573394
0, 0.007, 0.011000000000000003, 0.014, 0.007, 0.011000000000000003, 0
0, 0.007, 0.012000000000000004, 0.014, 0.007, 0.012000000000000004, 0
0, 0.007, 0.013000000000000005, 0.014, 0.007, 0.013000000000000005, 0
0, 0.007, 0.014000000000000005, 0.014, 0.007, 0.014000000000000005, 0
0, 0.007, 0.015000000000000006, 0.014, 0.007, 0.015000000000000006, 0.0073270187631047
0, 0.007, 0.016000000000000007, 0.014, 0.007, 0.016000000000000007, 0.0073263157178354
0, 0.007, 0.017000000000000008, 0.014, 0.007, 0.017000000000000008, 0.00711574482516369
0, 0.007, 0.01800000000000001, 0.014, 0.007, 0.01800000000000001, 0.00708703401311418
0, 0.007, 0.01900000000000001, 0.014, 0.007, 0.01900000000000001, 0.00704727353715218
0, 0.007, 0.02000000000000001, 0.014, 0.007, 0.02000000000000001, 0.00715863601122004
0, 0.007, 0.02100000000000001, 0.014, 0.007, 0.02100000000000001, 0.00719999992959686
0, 0.007, 0.022000000000000013, 0.014, 0.007, 0.022000000000000013, 0.0071098750611315
0, 0.007, 0.023000000000000013, 0.014, 0.007, 0.023000000000000013, 0.00719999992959686
0, 0.007, 0.024000000000000014, 0.014, 0.007, 0.024000000000000014, 0.00742302734149953
0, 0.007, 0.025000000000000015, 0.014, 0.007, 0.025000000000000015, 0.000352553362391945
