x1, y1, z1, x2, y2, z2, Metrology_Out
0, 0.006, 0, 0.014, 0.006, 0, 3.80736928435547e-05
0, 0.006, 0.001, 0.014, 0.006, 0.001, 0.0114534711596992
0, 0.006, 0.002, 0.014, 0.006, 0.002, 0.011258054241723
0, 0.006, 0.003, 0.014, 0.006, 0.003, 0.0112434777322706
0, 0.006, 0.004, 0.014, 0.006, 0.004, 0.0112596372099425
0, 0.006, 0.005, 0.014, 0.006, 0.005, 0.0113999998885284
0, 0.006, 0.006, 0.014, 0.006, 0.006, 0.0112649120421396
0, 0.006, 0.007, 0.014, 0.006, 0.007, 0.0112342403475648
0, 0.006, 0.008, 0.014, 0.006, 0.008, 0.0113999998885284
0, 0.006, 0.009000000000000001, 0.014, 0.006, 0.009000000000000001, 0.0114876175532009
0, 0.006, 0.010000000000000002, 0.014, 0.006, 0.010000000000000002, 0.000152207934451813
0, 0.006, 0.011000000000000003, 0.014, 0.006, 0.011000000000000003, 0
0, 0.006, 0.012000000000000004, 0.014, 0.006, 0.012000000000000004, 0
0, 0.006, 0.013000000000000005, 0.014, 0.006, 0.013000000000000005, 0
0, 0.006, 0.014000000000000005, 0.014, 0.006, 0.014000000000000005, 0
0, 0.006, 0.015000000000000006, 0.014, 0.006, 0.015000000000000006, 7.21929122413822e-05
0, 0.006, 0.016000000000000007, 0.014, 0.006, 0.016000000000000007, 0.01122197114581
0, 0.006, 0.017000000000000008, 0.014, 0.006, 0.017000000000000008, 0.0111931452491135
0, 0.006, 0.01800000000000001, 0.014, 0.006, 0.01800000000000001, 0.0112417788747413
0, 0.006, 0.01900000000000001, 0.014, 0.006, 0.01900000000000001, 0.0112401066515474
0, 0.006, 0.02000000000000001, 0.014, 0.006, 0.02000000000000001, 0.0112488156321417
0, 0.006, 0.02100000000000001, 0.014, 0.006, 0.02100000000000001, 0.0112159330016382
0, 0.006, 0.022000000000000013, 0.014, 0.006, 0.022000000000000013, 0.0112353838179601
0, 0.006, 0.023000000000000013, 0.014, 0.006, 0.023000000000000013, 0.011243478340238
0, 0.006, 0.024000000000000014, 0.014, 0.006, 0.024000000000000014, 0.0114413564844746
0, 0.006, 0.025000000000000015, 0.014, 0.006, 0.025000000000000015, 0.000174683459175887
0, 0.006, 0.026000000000000016, 0.014, 0.006, 0.026000000000000016, 0
0, 0.006, 0.027000000000000017, 0.014, 0.006, 0.027000000000000017, 0
0, 0.006, 0.028000000000000018, 0.014, 0.006, 0.028000000000000018, 0
0, 0.006, 0.02900000000000002, 0.014, 0.006, 0.02900000000000002, 0
0, 0.006, 0.03000000000000002, 0.014, 0.006, 0.03000000000000002, 4.04611717678481e-05
0, 0.006, 0.03100000000000002, 0.014, 0.006, 0.03100000000000002, 0.0112035621888663
0, 0.006, 0.03200000000000002, 0.014, 0.006, 0.03200000000000002, 0.0112046769953882
0, 0.006, 0.03300000000000002, 0.014, 0.006, 0.03300000000000002, 0.0112190382396879
0, 0.006, 0.03400000000000002, 0.014, 0.006, 0.03400000000000002, 0.0111931669124214
0, 0.006, 0.035000000000000024, 0.014, 0.006, 0.035000000000000024, 0.0111466779900416
0, 0.006, 0.036000000000000025, 0.014, 0.006, 0.036000000000000025, 0.0110999998914618
0, 0.006, 0.037000000000000026, 0.014, 0.006, 0.037000000000000026, 0.0110999998914618
0, 0.006, 0.03800000000000003, 0.014, 0.006, 0.03800000000000003, 0.0111387245743083
0, 0.006, 0.03900000000000003, 0.014, 0.006, 0.03900000000000003, 0.0112491245779137
0, 0.007, 0, 0.014, 0.007, 0, 0.0115027953548999
0, 0.007, 0.001, 0.014, 0.007, 0.001, 0.0113112151768435
0, 0.007, 0.002, 0.014, 0.007, 0.002, 0.0111813500026277
0, 0.007, 0.003, 0.014, 0.007, 0.003, 0.0110999998914618
0, 0.007, 0.004, 0.014, 0.007, 0.004, 0.0110999998914618
0, 0.007, 0.005, 0.014, 0.007, 0.005, 0.0110999998914618
0, 0.007, 0.006, 0.014, 0.007, 0.006, 0.0112557422669817
0, 0.007, 0.007, 0.014, 0.007, 0.007, 0.0111555340719176
0, 0.007, 0.008, 0.014, 0.007, 0.008, 0.0111986233301671
0, 0.007, 0.009000000000000001, 0.014, 0.007, 0.009000000000000001, 0.0112857222824433
0, 0.007, 0.010000000000000002, 0.014, 0.007, 0.010000000000000002, 0.0114005434051382
0, 0.007, 0.011000000000000003, 0.014, 0.007, 0.011000000000000003, 0
0, 0.007, 0.012000000000000004, 0.014, 0.007, 0.012000000000000004, 0
0, 0.007, 0.013000000000000005, 0.014, 0.007, 0.013000000000000005, 0
0, 0.007, 0.014000000000000005, 0.014, 0.007, 0.014000000000000005, 0
0, 0.007, 0.015000000000000006, 0.014, 0.007, 0.015000000000000006, 0.0112969317166045
0, 0.007, 0.016000000000000007, 0.014, 0.007, 0.016000000000000007, 0.0110999998914618
0, 0.007, 0.017000000000000008, 0.014, 0.007, 0.017000000000000008, 0.011158224171071
0, 0.007, 0.01800000000000001, 0.014, 0.007, 0.01800000000000001, 0.011125922475742
0, 0.007, 0.01900000000000001, 0.014, 0.007, 0.01900000000000001, 0.0111602859672392
0, 0.007, 0.02000000000000001, 0.014, 0.007, 0.02000000000000001, 0.0111148545538094
0, 0.007, 0.02100000000000001, 0.014, 0.007, 0.02100000000000001, 0.0111608787890699
0, 0.007, 0.022000000000000013, 0.014, 0.007, 0.022000000000000013, 0.0111416733680484
0, 0.007, 0.023000000000000013, 0.014, 0.007, 0.023000000000000013, 0.0111869264224035
0, 0.007, 0.024000000000000014, 0.014, 0.007, 0.024000000000000014, 0.0112502120527261
0, 0.007, 0.025000000000000015, 0.014, 0.007, 0.025000000000000015, 0.000354709522804282
0, 0.007, 0.026000000000000016, 0.014, 0.007, 0.026000000000000016, 0
0, 0.007, 0.027000000000000017, 0.014, 0.007, 0.027000000000000017, 0
0, 0.007, 0.028000000000000018, 0.014, 0.007, 0.028000000000000018, 0
0, 0.007, 0.02900000000000002, 0.014, 0.007, 0.02900000000000002, 0
0, 0.007, 0.03000000000000002, 0.014, 0.007, 0.03000000000000002, 0.0111080456601209
0, 0.007, 0.03100000000000002, 0.014, 0.007, 0.03100000000000002, 0.0111165752556957
0, 0.007, 0.03200000000000002, 0.014, 0.007, 0.03200000000000002, 0.011022400867448
0, 0.007, 0.03300000000000002, 0.014, 0.007, 0.03300000000000002, 0.0110832140375248
0, 0.007, 0.03400000000000002, 0.014, 0.007, 0.03400000000000002, 0.0110394817107296
0, 0.007, 0.035000000000000024, 0.014, 0.007, 0.035000000000000024, 0.0109790494679733
0, 0.007, 0.036000000000000025, 0.014, 0.007, 0.036000000000000025, 0.0109851720570248
0, 0.007, 0.037000000000000026, 0.014, 0.007, 0.037000000000000026, 0.0109804135321766
0, 0.007, 0.03800000000000003, 0.014, 0.007, 0.03800000000000003, 0.0110892949629299
0, 0.007, 0.03900000000000003, 0.014, 0.007, 0.03900000000000003, 0.0111235470265251
0, 0.008, 0, 0.014, 0.008, 0, 0.0114231893449104
0, 0.008, 0.001, 0.014, 0.008, 0.001, 0.0112571692915706
0, 0.008, 0.002, 0.014, 0.008, 0.002, 0.0111977135517002
0, 0.008, 0.003, 0.014, 0.008, 0.003, 0.0110999998914618
0, 0.008, 0.004, 0.014, 0.008, 0.004, 0.0110999998914618
0, 0.008, 0.005, 0.014, 0.008, 0.005, 0.0110999998914618
0, 0.008, 0.006, 0.014, 0.008, 0.006, 0.0110999998914618
0, 0.008, 0.007, 0.014, 0.008, 0.007, 0.0111952394374256
0, 0.008, 0.008, 0.014, 0.008, 0.008, 0.0111444760931572
0, 0.008, 0.009000000000000001, 0.014, 0.008, 0.009000000000000001, 0.0112167206591298
0, 0.008, 0.010000000000000002, 0.014, 0.008, 0.010000000000000002, 0.0112811178415608
0, 0.008, 0.011000000000000003, 0.014, 0.008, 0.011000000000000003, 0
0, 0.008, 0.012000000000000004, 0.014, 0.008, 0.012000000000000004, 0
0, 0.008, 0.013000000000000005, 0.014, 0.008, 0.013000000000000005, 0
0, 0.008, 0.014000000000000005, 0.014, 0.008, 0.014000000000000005, 0
0, 0.008, 0.015000000000000006, 0.014, 0.008, 0.015000000000000006, 0.011170546803919
0, 0.008, 0.016000000000000007, 0.014, 0.008, 0.016000000000000007, 0.0112113007462485
0, 0.008, 0.017000000000000008, 0.014, 0.008, 0.017000000000000008, 0.0110999998914618
0, 0.008, 0.01800000000000001, 0.014, 0.008, 0.01800000000000001, 0.0110999998914618
0, 0.008, 0.01900000000000001, 0.014, 0.008, 0.01900000000000001, 0.0110999998914618
0, 0.008, 0.02000000000000001, 0.014, 0.008, 0.02000000000000001, 0.0110999998914618
0, 0.008, 0.02100000000000001, 0.014, 0.008, 0.02100000000000001, 0.0110999998914618
0, 0.008, 0.022000000000000013, 0.014, 0.008, 0.022000000000000013, 0.0110999998914618
0, 0.008, 0.023000000000000013, 0.014, 0.008, 0.023000000000000013, 0.0111097004266048
0, 0.008, 0.024000000000000014, 0.014, 0.008, 0.024000000000000014, 0.0111824998906551
0, 0.008, 0.025000000000000015, 0.014, 0.008, 0.025000000000000015, 0.000347130152169042
0, 0.008, 0.026000000000000016, 0.014, 0.008, 0.026000000000000016, 0
0, 0.008, 0.027000000000000017, 0.014, 0.008, 0.027000000000000017, 0
0, 0.008, 0.028000000000000018, 0.014, 0.008, 0.028000000000000018, 0
0, 0.008, 0.02900000000000002, 0.014, 0.008, 0.02900000000000002, 0
0, 0.008, 0.03000000000000002, 0.014, 0.008, 0.03000000000000002, 0.0110824906636419
0, 0.008, 0.03100000000000002, 0.014, 0.008, 0.03100000000000002, 0.0110748500694726
0, 0.008, 0.03200000000000002, 0.014, 0.008, 0.03200000000000002, 0.0109516841592409
0, 0.008, 0.03300000000000002, 0.014, 0.008, 0.03300000000000002, 0.0108952283717766
0, 0.008, 0.03400000000000002, 0.014, 0.008, 0.03400000000000002, 0.0110165583546591
0, 0.008, 0.035000000000000024, 0.014, 0.008, 0.035000000000000024, 0.010967901366991
0, 0.008, 0.036000000000000025, 0.014, 0.008, 0.036000000000000025, 0.0109510034145996
0, 0.008, 0.037000000000000026, 0.014, 0.008, 0.037000000000000026, 0.0108930192239873
0, 0.008, 0.03800000000000003, 0.014, 0.008, 0.03800000000000003, 0.0110602375558349
