x1, y1, z1, x2, y2, z2, Metrology_Out
0, 0.006, 0, 0.014, 0.006, 0, 8.68461719604003e-05
0, 0.006, 0.001, 0.014, 0.006, 0.001, 0.00901481456025593
0, 0.006, 0.002, 0.014, 0.006, 0.002, 0.00875812959302772
0, 0.006, 0.003, 0.014, 0.006, 0.003, 0.0087719999142255
0, 0.006, 0.004, 0.014, 0.006, 0.004, 0.00870935772187825
0, 0.006, 0.005, 0.014, 0.006, 0.005, 0.00872480290494475
0, 0.006, 0.006, 0.014, 0.006, 0.006, 0.00878082390186162
0, 0.006, 0.007, 0.014, 0.006, 0.007, 0.00877892941294944
0, 0.006, 0.008, 0.014, 0.006, 0.008, 0.00875801484365684
0, 0.006, 0.009000000000000001, 0.014, 0.006, 0.009000000000000001, 0.0088346585631766
0, 0.006, 0.010000000000000002, 0.014, 0.006, 0.010000000000000002, 0.00015982278117271
0, 0.006, 0.011000000000000003, 0.014, 0.006, 0.011000000000000003, 0
0, 0.006, 0.012000000000000004, 0.014, 0.006, 0.012000000000000004, 0
0, 0.006, 0.013000000000000005, 0.014, 0.006, 0.013000000000000005, 0
0, 0.006, 0.014000000000000005, 0.014, 0.006, 0.014000000000000005, 0
0, 0.006, 0.015000000000000006, 0.014, 0.006, 0.015000000000000006, 0.000111439682672783
0, 0.006, 0.016000000000000007, 0.014, 0.006, 0.016000000000000007, 0.00875514175079515
0, 0.006, 0.017000000000000008, 0.014, 0.006, 0.017000000000000008, 0.00873126558244975
0, 0.006, 0.01800000000000001, 0.014, 0.006, 0.01800000000000001, 0.00856630431381985
0, 0.006, 0.01900000000000001, 0.014, 0.006, 0.01900000000000001, 0.00861755367435693
0, 0.006, 0.02000000000000001, 0.014, 0.006, 0.02000000000000001, 0.00858685863562318
0, 0.006, 0.02100000000000001, 0.014, 0.006, 0.02100000000000001, 0.00858952067440025
0, 0.006, 0.022000000000000013, 0.014, 0.006, 0.022000000000000013, 0.00863022931123974
0, 0.006, 0.023000000000000013, 0.014, 0.006, 0.023000000000000013, 0.00869999991492953
0, 0.006, 0.024000000000000014, 0.014, 0.006, 0.024000000000000014, 0.00883776678741894
0, 0.006, 0.025000000000000015, 0.014, 0.006, 0.025000000000000015, 0.00011378981955842
0, 0.006, 0.026000000000000016, 0.014, 0.006, 0.026000000000000016, 0
0, 0.006, 0.027000000000000017, 0.014, 0.006, 0.027000000000000017, 0
0, 0.006, 0.028000000000000018, 0.014, 0.006, 0.028000000000000018, 0
0, 0.006, 0.02900000000000002, 0.014, 0.006, 0.02900000000000002, 0
0, 0.006, 0.03000000000000002, 0.014, 0.006, 0.03000000000000002, 7.33378254156622e-05
0, 0.006, 0.03100000000000002, 0.014, 0.006, 0.03100000000000002, 0.00850880461061717
0, 0.006, 0.03200000000000002, 0.014, 0.006, 0.03200000000000002, 0.00826490795875381
0, 0.006, 0.03300000000000002, 0.014, 0.006, 0.03300000000000002, 0.00831749377462298
0, 0.006, 0.03400000000000002, 0.014, 0.006, 0.03400000000000002, 0.00828372817880179
0, 0.006, 0.035000000000000024, 0.014, 0.006, 0.035000000000000024, 0.00824665832502399
0, 0.006, 0.036000000000000025, 0.014, 0.006, 0.036000000000000025, 0.008399999917863
0, 0.006, 0.037000000000000026, 0.014, 0.006, 0.037000000000000026, 0.00830437416062697
0, 0.006, 0.03800000000000003, 0.014, 0.006, 0.03800000000000003, 0.00845479641932132
0, 0.006, 0.03900000000000003, 0.014, 0.006, 0.03900000000000003, 0.00869999991492953
0, 0.007, 0, 0.014, 0.007, 0, 0.00897027174701786
0, 0.007, 0.001, 0.014, 0.007, 0.001, 0.00886466355000384
0, 0.007, 0.002, 0.014, 0.007, 0.002, 0.00863594901461971
0, 0.007, 0.003, 0.014, 0.007, 0.003, 0.00849557853080571
0, 0.007, 0.004, 0.014, 0.007, 0.004, 0.00851157190821566
0, 0.007, 0.005, 0.014, 0.007, 0.005, 0.0084944691512866
0, 0.007, 0.006, 0.014, 0.007, 0.006, 0.0085636058685261
0, 0.007, 0.007, 0.014, 0.007, 0.007, 0.0085445634542855
0, 0.007, 0.008, 0.014, 0.007, 0.008, 0.0085370568096331
0, 0.007, 0.009000000000000001, 0.014, 0.007, 0.009000000000000001, 0.00878108099521779
0, 0.007, 0.010000000000000002, 0.014, 0.007, 0.010000000000000002, 0.00884636126769048
0, 0.007, 0.011000000000000003, 0.014, 0.007, 0.011000000000000003, 0
0, 0.007, 0.012000000000000004, 0.014, 0.007, 0.012000000000000004, 0
0, 0.007, 0.013000000000000005, 0.014, 0.007, 0.013000000000000005, 0
0, 0.007, 0.014000000000000005, 0.014, 0.007, 0.014000000000000005, 0
0, 0.007, 0.015000000000000006, 0.014, 0.007, 0.015000000000000006, 0.00872379228883095
