x1, y1, z1, x2, y2, z2, Metrology_Out
0, 0.006, 0, 0.014, 0.006, 0, 0.000134693876233955
0, 0.006, 0.001, 0.014, 0.006, 0.001, 0.0077662547364003
0, 0.006, 0.002, 0.014, 0.006, 0.002, 0.00757028334188973
0, 0.006, 0.003, 0.014, 0.006, 0.003, 0.00749999992666339
0, 0.006, 0.004, 0.014, 0.006, 0.004, 0.00733231671435383
0, 0.006, 0.005, 0.014, 0.006, 0.005, 0.00739772978343924
0, 0.006, 0.006, 0.014, 0.006, 0.006, 0.00732105456584526
0, 0.006, 0.007, 0.014, 0.006, 0.007, 0.00733752383865537
0, 0.006, 0.008, 0.014, 0.006, 0.008, 0.00749999992666339
0, 0.006, 0.009000000000000001, 0.014, 0.006, 0.009000000000000001, 0.00762612817579057
0, 0.006, 0.010000000000000002, 0.014, 0.006, 0.010000000000000002, 0.000123854898195353
0, 0.006, 0.011000000000000003, 0.014, 0.006, 0.011000000000000003, 0
0, 0.006, 0.012000000000000004, 0.014, 0.006, 0.012000000000000004, 0
0, 0.006, 0.013000000000000005, 0.014, 0.006, 0.013000000000000005, 0
0, 0.006, 0.014000000000000005, 0.014, 0.006, 0.014000000000000005, 0
0, 0.006, 0.015000000000000006, 0.014, 0.006, 0.015000000000000006, 6.21357729915714e-05
0, 0.006, 0.016000000000000007, 0.014, 0.006, 0.016000000000000007, 0.00739165005608742
0, 0.006, 0.017000000000000008, 0.014, 0.006, 0.017000000000000008, 0.00726184121273077
0, 0.006, 0.01800000000000001, 0.014, 0.006, 0.01800000000000001, 0.00727779029345928
0, 0.006, 0.01900000000000001, 0.014, 0.006, 0.01900000000000001, 0.00719999992959686
0, 0.006, 0.02000000000000001, 0.014, 0.006, 0.02000000000000001, 0.00730785371667968
0, 0.006, 0.02100000000000001, 0.014, 0.006, 0.02100000000000001, 0.00728664436367852
0, 0.006, 0.022000000000000013, 0.014, 0.006, 0.022000000000000013, 0.00728260647686002
0, 0.006, 0.023000000000000013, 0.014, 0.006, 0.023000000000000013, 0.00735643266994764
0, 0.006, 0.024000000000000014, 0.014, 0.006, 0.024000000000000014, 0.0075825798395913
0, 0.006, 0.025000000000000015, 0.014, 0.006, 0.025000000000000015, 0.000157423488150506
0, 0.006, 0.026000000000000016, 0.014, 0.006, 0.026000000000000016, 0
0, 0.006, 0.027000000000000017, 0.014, 0.006, 0.027000000000000017, 0
0, 0.006, 0.028000000000000018, 0.014, 0.006, 0.028000000000000018, 0
0, 0.006, 0.02900000000000002, 0.014, 0.006, 0.02900000000000002, 0
0, 0.006, 0.03000000000000002, 0.014, 0.006, 0.03000000000000002, 4.62327691862258e-05
0, 0.006, 0.03100000000000002, 0.014, 0.006, 0.03100000000000002, 0.00719999992959686
0, 0.006, 0.03200000000000002, 0.014, 0.006, 0.03200000000000002, 0.00697709853681317
0, 0.006, 0.03300000000000002, 0.014, 0.006, 0.03300000000000002, 0.00699238102155276
0, 0.006, 0.03400000000000002, 0.014, 0.006, 0.03400000000000002, 0.00697304292953395
0, 0.006, 0.035000000000000024, 0.014, 0.006, 0.035000000000000024, 0.00700857184530707
0, 0.006, 0.036000000000000025, 0.014, 0.006, 0.036000000000000025, 0.00698486477459219
0, 0.006, 0.037000000000000026, 0.014, 0.006, 0.037000000000000026, 0.00705055648942874
0, 0.006, 0.03800000000000003, 0.014, 0.006, 0.03800000000000003, 0.00719999992959686
0, 0.006, 0.03900000000000003, 0.014, 0.006, 0.03900000000000003, 0.00742406148261813
0, 0.007, 0, 0.014, 0.007, 0, 0.00779845371965493
0, 0.007, 0.001, 0.014, 0.007, 0.001, 0.00761249992556334
0, 0.007, 0.002, 0.014, 0.007, 0.002, 0.00719999992959686
0, 0.007, 0.003, 0.014, 0.007, 0.003, 0.00719999992959686
0, 0.007, 0.004, 0.014, 0.007, 0.004, 0.00719999992959686
0, 0.007, 0.005, 0.014, 0.007, 0.005, 0.00719999992959686
0, 0.007, 0.006, 0.014, 0.007, 0.006, 0.00719999992959686
0, 0.007, 0.007, 0.014, 0.007, 0.007, 0.00719999992959686
0, 0.007, 0.008, 0.014, 0.007, 0.008, 0.00722680413585508
0, 0.007, 0.009000000000000001, 0.014, 0.007, 0.009000000000000001, 0.00743353748801465
0, 0.007, 0.010000000000000002, 0.014, 0.007, 0.010000000000000002, 0.00747708603879064
0, 0.007, 0.011000000000000003, 0.014, 0.007, 0.011000000000000003, 0
0, 0.007, 0.012000000000000004, 0.014, 0.007, 0.012000000000000004, 0
0, 0.007, 0.013000000000000005, 0.014, 0.007, 0.013000000000000005, 0
0, 0.007, 0.014000000000000005, 0.014, 0.007, 0.014000000000000005, 0
0, 0.007, 0.015000000000000006, 0.014, 0.007, 0.015000000000000006, 0.00727077806816428
0, 0.007, 0.016000000000000007, 0.014, 0.007, 0.016000000000000007, 0.00719999992959686
0, 0.007, 0.017000000000000008, 0.014, 0.007, 0.017000000000000008, 0.00712947095813761
0, 0.007, 0.01800000000000001, 0.014, 0.007, 0.01800000000000001, 0.00714563164280358
0, 0.007, 0.01900000000000001, 0.014, 0.007, 0.01900000000000001, 0.00719999992959686
0, 0.007, 0.02000000000000001, 0.014, 0.007, 0.02000000000000001, 0.00707486243482591
0, 0.007, 0.02100000000000001, 0.014, 0.007, 0.02100000000000001, 0.0070831485651732
0, 0.007, 0.022000000000000013, 0.014, 0.007, 0.022000000000000013, 0.00710449590888612
0, 0.007, 0.023000000000000013, 0.014, 0.007, 0.023000000000000013, 0.00721062552732754
