x1, y1, z1, x2, y2, z2, Metrology_Out
0, 0.006, 0, 0.014, 0.006, 0, 5.42523170173065e-05
0, 0.006, 0.001, 0.014, 0.006, 0.001, 0.0102600513229863
0, 0.006, 0.002, 0.014, 0.006, 0.002, 0.0101999999002622
0, 0.006, 0.003, 0.014, 0.006, 0.003, 0.0100132413451264
0, 0.006, 0.004, 0.014, 0.006, 0.004, 0.0099760069378271
0, 0.006, 0.005, 0.014, 0.006, 0.005, 0.00995017292455804
0, 0.006, 0.006, 0.014, 0.006, 0.006, 0.0100081673925011
0, 0.006, 0.007, 0.014, 0.006, 0.007, 0.00995985108560767
0, 0.006, 0.008, 0.014, 0.006, 0.008, 0.0100096814190089
0, 0.006, 0.009000000000000001, 0.014, 0.006, 0.009000000000000001, 0.0100639780908222
0, 0.006, 0.010000000000000002, 0.014, 0.006, 0.010000000000000002, 0.000169039769307901
0, 0.006, 0.011000000000000003, 0.014, 0.006, 0.011000000000000003, 0
0, 0.006, 0.012000000000000004, 0.014, 0.006, 0.012000000000000004, 0
0, 0.006, 0.013000000000000005, 0.014, 0.006, 0.013000000000000005, 0
0, 0.006, 0.014000000000000005, 0.014, 0.006, 0.014000000000000005, 0
0, 0.006, 0.015000000000000006, 0.014, 0.006, 0.015000000000000006, 7.2260060199835e-05
0, 0.006, 0.016000000000000007, 0.014, 0.006, 0.016000000000000007, 0.0100285505804303
0, 0.006, 0.017000000000000008, 0.014, 0.006, 0.017000000000000008, 0.00995228538765404
0, 0.006, 0.01800000000000001, 0.014, 0.006, 0.01800000000000001, 0.00995616869876852
0, 0.006, 0.01900000000000001, 0.014, 0.006, 0.01900000000000001, 0.0099337472197626
0, 0.006, 0.02000000000000001, 0.014, 0.006, 0.02000000000000001, 0.00990650099272737
0, 0.006, 0.02100000000000001, 0.014, 0.006, 0.02100000000000001, 0.0100319468828587
0, 0.006, 0.022000000000000013, 0.014, 0.006, 0.022000000000000013, 0.00989999990319568
0, 0.006, 0.023000000000000013, 0.014, 0.006, 0.023000000000000013, 0.00999418251576675
0, 0.006, 0.024000000000000014, 0.014, 0.006, 0.024000000000000014, 0.0101291253529969
0, 0.006, 0.025000000000000015, 0.014, 0.006, 0.025000000000000015, 0.000167126225603766
0, 0.006, 0.026000000000000016, 0.014, 0.006, 0.026000000000000016, 0
0, 0.006, 0.027000000000000017, 0.014, 0.006, 0.027000000000000017, 0
0, 0.006, 0.028000000000000018, 0.014, 0.006, 0.028000000000000018, 0
0, 0.006, 0.02900000000000002, 0.014, 0.006, 0.02900000000000002, 0
0, 0.006, 0.03000000000000002, 0.014, 0.006, 0.03000000000000002, 5.55260760335933e-05
0, 0.006, 0.03100000000000002, 0.014, 0.006, 0.03100000000000002, 0.0100031249021873
